dish_id,name_vi,name_en,region,origin,roles,serving_g,verified_by,note
FNDDS-2706948,,Corned beef sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706948"
FNDDS-2706953,,Roast beef sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706953"
FNDDS-2706963,,"Hamburger wrap sandwich, from fast food",,foreign,,145.4,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706963"
FNDDS-2706964,,Ham sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706964"
FNDDS-2706968,,"Ham sandwich or sub, restaurant",,foreign,,130,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706968"
FNDDS-2706974,,Barbecue rib sandwich,,foreign,,189.2,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706974"
FNDDS-2706981,,Turkey sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706981"
FNDDS-2706985,,"Turkey sandwich or sub, restaurant",,foreign,,130,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706985"
FNDDS-2706988,,"Chicken deli sandwich or sub, restaurant",,foreign,,130,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706988"
FNDDS-2706993,,Club sandwich on white,,foreign,,132,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2706993"
FNDDS-2707001,,"Chicken fillet sandwich, from school cafeteria",,foreign,,92,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707001"
FNDDS-2707018,,"Turkey or chicken burger, on white bun",,foreign,,145.4,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707018"
FNDDS-2707033,,Sardine sandwich,,foreign,,135,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707033"
FNDDS-2707040,,Bologna sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707040"
FNDDS-2707044,,Corn dog,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707044"
FNDDS-2707046,,Salami sandwich on white,,foreign,,116,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707046"
FNDDS-2707053,,Italian sausage sandwich on white,,foreign,,135,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707053"
FNDDS-2707055,,Spam sandwich,,foreign,,133,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707055"
FNDDS-2707056,,"Hot dog sandwich, NFS, on white bun",,foreign,,102,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707056"
FNDDS-2707058,,"Hot dog sandwich, NFS, on white bread",,foreign,,87,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707058"
FNDDS-2707060,,"Hot dog sandwich, beef, on white bun",,foreign,,102,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707060"
FNDDS-2707062,,"Hot dog sandwich, beef, on white bread",,foreign,,87,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707062"
FNDDS-2707064,,"Hot dog sandwich, meat and poultry, on white bun",,foreign,,102,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707064"
FNDDS-2707066,,"Hot dog sandwich, meat and poultry, on white bread",,foreign,,87,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707066"
FNDDS-2707068,,"Hot dog sandwich, turkey, on white bun",,foreign,,102,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707068"
FNDDS-2707070,,"Hot dog sandwich, turkey, on white bread",,foreign,,87,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707070"
FNDDS-2707072,,"Hot dog sandwich, reduced fat, on white bun",,foreign,,102,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707072"
FNDDS-2707074,,"Hot dog sandwich, reduced fat, on white bread",,foreign,,87,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707074"
FNDDS-2707076,,"Hot dog sandwich, vegetarian, on bun",,foreign,,115,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707076"
FNDDS-2707077,,"Hot dog sandwich, vegetarian, on bread",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707077"
FNDDS-2707082,,Multiple meat sandwich on white,,foreign,,144,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707082"
FNDDS-2707086,,"Multiple meat sandwich or sub, restaurant",,foreign,,164,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707086"
FNDDS-2707089,,Turkey and ham sandwich on white,,foreign,,144,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707089"
FNDDS-2707093,,"Turkey and ham sandwich or sub, restaurant",,foreign,,166,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707093"
FNDDS-2707097,,"Beef with vegetable, diet frozen meal",,foreign,,275.5,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707097"
FNDDS-2707099,,"Salisbury steak with gravy, potatoes, vegetable, frozen meal",,foreign,,309.4,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707099"
FNDDS-2707100,,"Salisbury steak with gravy, whipped potatoes, vegetable, dessert, frozen meal",,foreign,,323,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707100"
FNDDS-2707101,,"Salisbury steak with gravy, macaroni and cheese, frozen meal",,foreign,,169.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707101"
FNDDS-2707102,,"Beef, sliced, with gravy, potatoes, vegetable, frozen meal",,foreign,,318.1,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707102"
FNDDS-2707109,,"Teriyaki chicken with rice and vegetable, diet frozen meal",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707109"
FNDDS-2707118,,"Turkey with gravy, dressing, potatoes, vegetable, frozen meal",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707118"
FNDDS-2707119,,"Fish in lemon-butter sauce with starch item, vegetable, frozen meal",,foreign,,333.8,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707119"
FNDDS-2707132,,"Soup, broth",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707132"
FNDDS-2707136,,"Soup, hot and sour",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707136"
FNDDS-2707144,,"Gravy, poultry",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707144"
FNDDS-2707145,,"Gravy, beef",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707145"
FNDDS-2707146,,"Gravy, beef, fat free",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707146"
FNDDS-2707147,,"Gravy, poultry, fat free",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707147"
FNDDS-2707148,,"Gravy, made with soy sauce",,foreign,,139.567,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707148"
FNDDS-2707150,,Oyster sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707150"
FNDDS-2707151,,Mole sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707151"
FNDDS-2707152,,"Egg, whole, raw",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707152"
FNDDS-2707154,,"Egg, whole, boiled or poached",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707154"
FNDDS-2707156,,"Egg, whole, fried no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707156"
FNDDS-2707159,,"Egg, whole, fried with butter",,foreign,,107.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707159"
FNDDS-2707161,,"Egg, whole, fried with cooking spray",,foreign,,101.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707161"
FNDDS-2707165,,"Egg, whole, baked, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707165"
FNDDS-2707167,,"Egg, whole, pickled",,foreign,,100.7,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707167"
FNDDS-2707168,,"Egg, white only, raw",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707168"
FNDDS-2707170,,"Egg, white, cooked, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707170"
FNDDS-2707172,,"Egg, yolk only, raw",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707172"
FNDDS-2707174,,"Egg, yolk only, cooked, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707174"
FNDDS-2707178,,"Quail egg, canned",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707178"
FNDDS-2707181,,"Egg, deviled",,foreign,,109.917,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707181"
FNDDS-2707182,,"Egg salad, made with mayonnaise",,foreign,,374.826,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707182"
FNDDS-2707183,,"Egg salad, made with light mayonnaise",,foreign,,381.492,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707183"
FNDDS-2707184,,"Egg salad, made with mayonnaise-type salad dressing",,foreign,,379.826,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707184"
FNDDS-2707185,,"Egg salad, made with light mayonnaise-type salad dressing",,foreign,,381.492,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707185"
FNDDS-2707186,,"Egg salad, made with creamy dressing",,foreign,,381.492,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707186"
FNDDS-2707187,,"Egg salad, made with light creamy dressing",,foreign,,383.159,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707187"
FNDDS-2707188,,"Egg salad, made with Italian dressing",,foreign,,379.826,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707188"
FNDDS-2707189,,"Egg salad, made with light Italian dressing",,foreign,,381.492,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707189"
FNDDS-2707190,,"Egg Salad, made with any type of fat free dressing",,foreign,,386.825,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707190"
FNDDS-2707201,,"Egg omelet or scrambled egg, made with butter",,foreign,,107.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707201"
FNDDS-2707203,,"Egg omelet or scrambled egg, made with cooking spray",,foreign,,101.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707203"
FNDDS-2707205,,"Egg omelet or scrambled egg, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707205"
FNDDS-2707282,,"Soup, egg drop",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707282"
FNDDS-2707286,,"Egg white omelet, scrambled, or fried, made with butter",,foreign,,107.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707286"
FNDDS-2707287,,"Egg white omelet, scrambled, or fried, made with cooking spray",,foreign,,101.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707287"
FNDDS-2707289,,"Egg white omelet, scrambled, or fried, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707289"
FNDDS-2707297,,Meringues,,foreign,,281.333,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707297"
FNDDS-2707299,,"Egg substitute, omelet, scrambled, or fried, no added fat",,foreign,,100.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707299"
FNDDS-2707339,,Sausage biscuit sandwich,,foreign,,112,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707339"
FNDDS-2707355,,"White beans, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707355"
FNDDS-2707357,,"White beans, from canned, no added fat",,foreign,,180,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707357"
FNDDS-2707361,,"Black beans, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707361"
FNDDS-2707363,,"Black beans, from canned, no added fat",,foreign,,180,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707363"
FNDDS-2707373,,"Pinto beans, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707373"
FNDDS-2707375,,"Pinto beans, from canned, no added fat",,foreign,,180.2,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707375"
FNDDS-2707381,,"Kidney beans, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707381"
FNDDS-2707383,,"Kidney beans, from canned, no added fat",,foreign,,180,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707383"
FNDDS-2707390,,Baked beans,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707390"
FNDDS-2707391,,"Baked beans, vegetarian",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707391"
FNDDS-2707395,,Black bean salad,,foreign,,1424.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707395"
FNDDS-2707396,,Refried beans,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707396"
FNDDS-2707399,,"Refried beans, from canned, reduced sodium",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707399"
FNDDS-2707400,,"Bean dip, made with refried beans",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707400"
FNDDS-2707402,,"Hummus, plain",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707402"
FNDDS-2707403,,"Hummus, flavored",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707403"
FNDDS-2707404,,Black bean sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707404"
FNDDS-2707405,,Beans and franks,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707405"
FNDDS-2707406,,Pork and beans,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707406"
FNDDS-2707410,,"Baked beans, reduced sodium",,foreign,,100.7,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707410"
FNDDS-2707416,,"Chickpeas, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707416"
FNDDS-2707418,,"Chickpeas, from canned, no added fat",,foreign,,180.3,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707418"
FNDDS-2707420,,"Split peas, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707420"
FNDDS-2707422,,Wasabi peas,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707422"
FNDDS-2707425,,"Lentils, from dried, no added fat",,foreign,,100.6,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707425"
FNDDS-2707427,,Dal,,foreign,,100.8,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707427"
FNDDS-2707434,,Soy chips,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707434"
FNDDS-2707435,,Soybean curd,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707435"
FNDDS-2707437,,Soybean curd cheese,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707437"
FNDDS-2707438,,Miso sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707438"
FNDDS-2707439,,Miso,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707439"
FNDDS-2707440,,Natto,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707440"
FNDDS-2707441,,Hoisin sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707441"
FNDDS-2707442,,Soy sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707442"
FNDDS-2707443,,"Soy sauce, reduced sodium",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707443"
FNDDS-2707445,,Teriyaki sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707445"
FNDDS-2707446,,"Teriyaki sauce, reduced sodium",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707446"
FNDDS-2707447,,Worcestershire sauce,,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707447"
FNDDS-2707448,,"Soybean curd, deep fried",,foreign,,100,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707448"
FNDDS-2707449,,"Soybean curd, breaded, fried",,foreign,,1134.01,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707449"
FNDDS-2707450,,"Vermicelli, made from soybeans",,foreign,,262,USDA FNDDS (nguồn chính thức),"USDA FoodData Central (FNDDS/WWEIA Survey Foods), fdcId:2707450"
